,postUrl,commentCount,likeCount,description,labels,labels_str,likes_normalized,comments_normalized,engagement_score,engagement,tokens,topic0,topic1,topic2,topic3,topic4
98,https://www.instagram.com/p/CWU4i9VvwfS/,2,35,"“Relief and Happiness in Every Decade” –Do these pictures bring back memories for you, your parents or even grandparents who might have been our beneficiary, volunteer or staff? We want to hear from you if you had been a part of our journey from the 50s till today. Even if you are a new beneficiary, volunteer or staff over the last few years, share your photos, testimonials or contribute artwork as we mark our 70 years milestone in 2022. DM us on social media or find out more info via the link in bio!","['Person', 'Human', 'Shorts', 'Clothing', 'Apparel', 'People', 'Team Sport', 'Sport', 'Team', 'Sports', 'Basketball', 'Basketball Court']",person human shorts clothing apparel people team sport sport team sports basketball basketball court,0.0660377358490566,0.06666666666666667,0.06641509433962264,1,"['person', 'human', 'shorts', 'clothing', 'apparel', 'people', 'team', 'sport', 'sport', 'team', 'sports', 'basketball', 'basketball', 'court']",0.022222696,0.022293197,0.022222547,0.9106399,0.022621628
99,https://www.instagram.com/p/CWU4i9VvwfS/,2,35,"“Relief and Happiness in Every Decade” –Do these pictures bring back memories for you, your parents or even grandparents who might have been our beneficiary, volunteer or staff? We want to hear from you if you had been a part of our journey from the 50s till today. Even if you are a new beneficiary, volunteer or staff over the last few years, share your photos, testimonials or contribute artwork as we mark our 70 years milestone in 2022. DM us on social media or find out more info via the link in bio!","['Person', 'Human', 'Wood', 'Plywood', 'Clothing', 'Apparel', 'Building']",person human wood plywood clothing apparel building,0.0660377358490566,0.06666666666666667,0.06641509433962264,1,"['person', 'human', 'wood', 'plywood', 'clothing', 'apparel', 'building']",0.040224303,0.31280923,0.040000405,0.5669654,0.040000625
100,https://www.instagram.com/p/CWU4i9VvwfS/,2,35,"“Relief and Happiness in Every Decade” –Do these pictures bring back memories for you, your parents or even grandparents who might have been our beneficiary, volunteer or staff? We want to hear from you if you had been a part of our journey from the 50s till today. Even if you are a new beneficiary, volunteer or staff over the last few years, share your photos, testimonials or contribute artwork as we mark our 70 years milestone in 2022. DM us on social media or find out more info via the link in bio!","['Person', 'Human', 'Finger']",person human finger,0.0660377358490566,0.06666666666666667,0.06641509433962264,1,"['person', 'human', 'finger']",0.10000233,0.10000279,0.100001566,0.10000216,0.59999114
101,https://www.instagram.com/p/CWU4i9VvwfS/,2,35,"“Relief and Happiness in Every Decade” –Do these pictures bring back memories for you, your parents or even grandparents who might have been our beneficiary, volunteer or staff? We want to hear from you if you had been a part of our journey from the 50s till today. Even if you are a new beneficiary, volunteer or staff over the last few years, share your photos, testimonials or contribute artwork as we mark our 70 years milestone in 2022. DM us on social media or find out more info via the link in bio!","['Sleeve', 'Clothing', 'Apparel', 'Long Sleeve', 'Person', 'Human', 'Poster', 'Advertisement', 'Paper']",sleeve clothing apparel long sleeve person human poster advertisement paper,0.0660377358490566,0.06666666666666667,0.06641509433962264,1,"['sleeve', 'clothing', 'apparel', 'long', 'sleeve', 'person', 'human', 'poster', 'advertisement', 'paper']",0.022222498,0.022577574,0.3555691,0.24411675,0.35551405
102,https://www.instagram.com/p/CWLDDBVvugQ/,0,25,"The weekend is here! Raise your hands if you love shopping 🙌 Thanks to @charleskeithofficial who has sponsored 5 x $100 shopping vouchers for our Donation Draw 2021 - You stand a chance to win & shop away if you purchase our tickets at just $3 per ticket at bit.ly/ddw_2021 or click the link in our bio!

It’s too good to miss - Purchase your donation draw tickets for a good cause today!

All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes and services we run to provide relief and happiness to children in need.

😎 (That’s not all - Check out the full list of prizes on our website at bit.ly/ddw2021-info or click the link in our bio!)

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday","['Handbag', 'Accessories', 'Bag', 'Accessory', 'Person', 'Human', 'Purse', 'Poster', 'Advertisement']",handbag accessories bag accessory person human purse poster advertisement,0.04716981132075472,0.0,0.01886792452830189,0,"['handbag', 'accessories', 'bag', 'accessory', 'person', 'human', 'purse', 'poster', 'advertisement']",0.040000804,0.040000923,0.64000535,0.040000748,0.23999217
103,https://www.instagram.com/p/CWLDDBVvugQ/,0,25,"The weekend is here! Raise your hands if you love shopping 🙌 Thanks to @charleskeithofficial who has sponsored 5 x $100 shopping vouchers for our Donation Draw 2021 - You stand a chance to win & shop away if you purchase our tickets at just $3 per ticket at bit.ly/ddw_2021 or click the link in our bio!

It’s too good to miss - Purchase your donation draw tickets for a good cause today!

All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes and services we run to provide relief and happiness to children in need.

😎 (That’s not all - Check out the full list of prizes on our website at bit.ly/ddw2021-info or click the link in our bio!)

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday","['Furniture', 'Cupboard', 'Closet']",furniture cupboard closet,0.04716981132075472,0.0,0.01886792452830189,0,"['furniture', 'cupboard', 'closet']",0.59999573,0.10000065,0.10000036,0.10000051,0.10000278
104,https://www.instagram.com/p/CWLDDBVvugQ/,0,25,"The weekend is here! Raise your hands if you love shopping 🙌 Thanks to @charleskeithofficial who has sponsored 5 x $100 shopping vouchers for our Donation Draw 2021 - You stand a chance to win & shop away if you purchase our tickets at just $3 per ticket at bit.ly/ddw_2021 or click the link in our bio!

It’s too good to miss - Purchase your donation draw tickets for a good cause today!

All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes and services we run to provide relief and happiness to children in need.

😎 (That’s not all - Check out the full list of prizes on our website at bit.ly/ddw2021-info or click the link in our bio!)

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday","['Advertisement', 'Poster', 'Flyer', 'Brochure', 'Paper', 'Clothing', 'Apparel']",advertisement poster flyer brochure paper clothing apparel,0.04716981132075472,0.0,0.01886792452830189,0,"['advertisement', 'poster', 'flyer', 'brochure', 'paper', 'clothing', 'apparel']",0.025000073,0.025391785,0.6500013,0.2746068,0.025000077
105,https://www.instagram.com/p/CWLDDBVvugQ/,0,25,"The weekend is here! Raise your hands if you love shopping 🙌 Thanks to @charleskeithofficial who has sponsored 5 x $100 shopping vouchers for our Donation Draw 2021 - You stand a chance to win & shop away if you purchase our tickets at just $3 per ticket at bit.ly/ddw_2021 or click the link in our bio!

It’s too good to miss - Purchase your donation draw tickets for a good cause today!

All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes and services we run to provide relief and happiness to children in need.

😎 (That’s not all - Check out the full list of prizes on our website at bit.ly/ddw2021-info or click the link in our bio!)

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday","['Flyer', 'Brochure', 'Poster', 'Advertisement', 'Paper']",flyer brochure poster advertisement paper,0.04716981132075472,0.0,0.01886792452830189,0,"['flyer', 'brochure', 'poster', 'advertisement', 'paper']",0.033333384,0.03333339,0.86666644,0.033333384,0.033333387
106,https://www.instagram.com/p/CWIRkJ_vcfb/,0,24,"How can young children fundraise to help other children who are in need? Low Jia Li, Manager and Team Lead from our Community Engagement and Partnerships Team shares in our Tips from the Expert series on how children can make a difference. #tipsfromtheexpert #fundraise","['Person', 'Human', 'Text']",person human text,0.045283018867924525,0.0,0.018113207547169812,0,"['person', 'human', 'text']",0.100000136,0.10000015,0.10145084,0.10000066,0.59854823
107,https://www.instagram.com/p/CWFkXaaruYO/,0,18,"In the last episode, we spoke about school bullying and the impact it can have on children. Our speakers highlighted that children who experience bullying often do not speak up or seek help. Instead, they may try to downplay it or even perform their daily tasks as though it didn't happen. This is a challenge that parents and caregivers, even professionals, commonly face because we may not know when is the best time to step in and if there is even a need for us to do so.

Hear from our Bully-Free team as they share strategies and practical handles on how to support children. In this age of smart phones and rise of social media, they also explore and share some insights into cyberbullying. #bullyfree 

Podcast link in bio.","['Advertisement', 'Poster', 'Flyer', 'Brochure', 'Paper']",advertisement poster flyer brochure paper,0.033962264150943396,0.0,0.013584905660377358,0,"['advertisement', 'poster', 'flyer', 'brochure', 'paper']",0.033333384,0.03333339,0.86666644,0.03333338,0.033333384
108,https://www.instagram.com/p/CWC2MgqPnTB/,0,14,"Singapore Children’s Society turns 70 in 2022! To celebrate this milestone, we want to hear from you. Tell us how your life as a current or former beneficiary, volunteer or even staff, has been impacted and touched by Children’s Society. Or contribute artwork for our special Anniversary collaterals. Your art piece can speak of your connection with us. You can DM us, email us at corpcomms@childrensociety.org.sg or find out more info at https://www.childrensociety.org.sg/articles/contribute-towards-our-70th-anniversary-celebrations","['Diwali', 'Person', 'Human', 'Poster', 'Advertisement', 'Flyer', 'Brochure', 'Paper']",diwali person human poster advertisement flyer brochure paper,0.026415094339622643,0.0,0.010566037735849057,0,"['diwali', 'person', 'human', 'poster', 'advertisement', 'flyer', 'brochure', 'paper']",0.033333384,0.03333339,0.86666644,0.03333338,0.033333384
109,https://www.instagram.com/p/CV1h1Ypt3SO/,0,17,"Wishing all our Hindu friends and supporters, a Happy Deepavali! May your festival of light celebrations be joyous and safe. ✨","['Person', 'Human', 'Text', 'Flyer', 'Paper', 'Brochure', 'Poster', 'Advertisement']",person human text flyer paper brochure poster advertisement,0.03207547169811321,0.0,0.012830188679245284,0,"['person', 'human', 'text', 'flyer', 'paper', 'brochure', 'poster', 'advertisement']",0.028571477,0.028571485,0.8853551,0.028571527,0.028930409
110,https://www.instagram.com/p/CVzizNaNOKp/,0,21,"Tomorrow, we celebrate the International day against violence and bullying at school, including cyberbullying. It is commemorated by UNESCO Member States every first Thursday of November each year. Regardless of the learning environment, be it at school or on the virtual realm, a child should feel safe as they grow. 

At Singapore Children’s Society, we run the Bully-Free programme that aims to build a safe and supportive school culture free from bullying. 

Tune in to the first of a 2-part series on bullying as professional speaking coach Benjamin Loh recounts his school bullying experiences and the negative impact it had on him. He is joined by Children’s Society’s Bully-Free team, as they share about the types of bullying and how to spot some of the warning signs. #bullyfree 

For more resources: please visit https://bullyfree.sg/
Tune in to https://anchor.fm/sgchildrensoc for current and future episodes of ParenTIPS.","['Suit', 'Overcoat', 'Clothing', 'Coat', 'Apparel', 'Person', 'Human', 'Tie', 'Accessories', 'Accessory', 'Crowd', 'Blazer', 'Jacket', 'Man', 'Word', 'Skin']",suit overcoat clothing coat apparel person human tie accessories accessory crowd blazer jacket man word skin,0.03962264150943396,0.0,0.015849056603773583,0,"['suit', 'overcoat', 'clothing', 'coat', 'apparel', 'person', 'human', 'tie', 'accessories', 'accessory', 'crowd', 'blazer', 'jacket', 'man', 'word', 'skin']",0.1499761,0.6495194,0.02513142,0.025679229,0.14969382
111,https://www.instagram.com/p/CVw0MnSv3j3/,1,60,"More than 70 volunteers & donors were honoured for their dedicated service and generous support at the Singapore Children’s Society Awards on Saturday 30 Oct. Held in a hybrid format, the Awards was held for recipients for the years 2020 and 2021, with more than 20 recipients receiving their awards from President Halimah Yacob at the onsite event. The Society's top service accolade, the Ruth Wong Award, was presented to Captain Suresh Menon and Dr Tan Seok Hui, for the year 2020 and 2021 respectively (Dr Tan attended the event virtually). Gartner Advisory (Singapore) Pte Ltd also received our Gopal Haridas Award for being our top donor. We thank all our award recipients for their unwavering support and dedication to Children’s Society and our beneficiaries.","['Person', 'Human', 'Clothing', 'Apparel', 'Sleeve', 'Poster', 'Advertisement', 'Long Sleeve']",person human clothing apparel sleeve poster advertisement long sleeve,0.11320754716981132,0.03333333333333333,0.06528301886792454,1,"['person', 'human', 'clothing', 'apparel', 'sleeve', 'poster', 'advertisement', 'long', 'sleeve']",0.02500031,0.025378542,0.2750034,0.27465418,0.39996356
112,https://www.instagram.com/p/CVw0MnSv3j3/,1,60,"More than 70 volunteers & donors were honoured for their dedicated service and generous support at the Singapore Children’s Society Awards on Saturday 30 Oct. Held in a hybrid format, the Awards was held for recipients for the years 2020 and 2021, with more than 20 recipients receiving their awards from President Halimah Yacob at the onsite event. The Society's top service accolade, the Ruth Wong Award, was presented to Captain Suresh Menon and Dr Tan Seok Hui, for the year 2020 and 2021 respectively (Dr Tan attended the event virtually). Gartner Advisory (Singapore) Pte Ltd also received our Gopal Haridas Award for being our top donor. We thank all our award recipients for their unwavering support and dedication to Children’s Society and our beneficiaries.","['Person', 'Human', 'Clothing', 'Apparel', 'Sleeve', 'Pants', 'Long Sleeve']",person human clothing apparel sleeve pants long sleeve,0.11320754716981132,0.03333333333333333,0.06528301886792454,1,"['person', 'human', 'clothing', 'apparel', 'sleeve', 'pants', 'long', 'sleeve']",0.0285718,0.02900238,0.02857169,0.4567528,0.45710135
113,https://www.instagram.com/p/CVw0MnSv3j3/,1,60,"More than 70 volunteers & donors were honoured for their dedicated service and generous support at the Singapore Children’s Society Awards on Saturday 30 Oct. Held in a hybrid format, the Awards was held for recipients for the years 2020 and 2021, with more than 20 recipients receiving their awards from President Halimah Yacob at the onsite event. The Society's top service accolade, the Ruth Wong Award, was presented to Captain Suresh Menon and Dr Tan Seok Hui, for the year 2020 and 2021 respectively (Dr Tan attended the event virtually). Gartner Advisory (Singapore) Pte Ltd also received our Gopal Haridas Award for being our top donor. We thank all our award recipients for their unwavering support and dedication to Children’s Society and our beneficiaries.","['Flyer', 'Advertisement', 'Paper', 'Poster', 'Brochure']",flyer advertisement paper poster brochure,0.11320754716981132,0.03333333333333333,0.06528301886792454,1,"['flyer', 'advertisement', 'paper', 'poster', 'brochure']",0.033333384,0.03333339,0.86666644,0.03333338,0.033333384
114,https://www.instagram.com/p/CVm8BWCsacB/,0,13,"Happy FriYAY! In case you’ve not heard - Our Donation Draw 2021 is HERE 🎉 Instead of grabbing a cupcake today why not spend $3 on a digital ticket & stand a chance to win attractive prizes! Head to bit.ly/ddw_2021 or click the link in our bio 😉

Prizes include staycations at Pan Pacific Serviced Suites Beach Road, Hotel Fort Canning, and PARKROYAL COLLECTION Marina Bay. PLUS! A Herman Miller Aeron Remastered Chair (Graphite Size B), Dyson Purifier Cool™️ Air Purifier & many more! Psst… Check out the full list of prizes at bit.ly/ddw2021-info or click the link in our bio.

All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards an array of programmes and services we run to provide relief and happiness to children in need.

Go on! Spread the word & ask your pals to join you too 👯 Purchase our digital tickets & support a good cause today!

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday","['Flyer', 'Advertisement', 'Paper', 'Poster', 'Brochure']",flyer advertisement paper poster brochure,0.024528301886792454,0.0,0.009811320754716982,0,"['flyer', 'advertisement', 'paper', 'poster', 'brochure']",0.033333384,0.03333339,0.86666644,0.03333338,0.033333384
115,https://www.instagram.com/p/CVXfQYLMZFw/,0,15,"Have you been waiting to purchase our Digital Donation Draw 2021 tickets? Good news! Our digital sales platform has launched today so buy your tickets now at bit.ly/ddw_2021 or click the link in our bio 🌈

Simply purchase the draw tickets at $30 a booklet or $3 per ticket. 

The first prize includes a 2D1N Weekday stay in Pan Pacific Serviced Suites Beach Road, 1-bedroom Executive Suite with Grab and Go Breakfast for 2 Pax + Herman Miller Aeron Remastered Chair (Graphite Size B) + L'Queen Dawn of Spring (premium skincare product)! Check out the full list of prizes in our website at bit.ly/ddw2021-info or click the link in our bio!

All proceeds from the sale of Donation Draw tickets and outright donations received, will go towards Singapore Children’s Society and the programmes we run to provide relief and happiness to children in need.

Hurry, purchase the draw tickets today! 

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday","['Text', 'Person', 'Human', 'Word', 'Handwriting', 'White Board']",text person human word handwriting white board,0.02830188679245283,0.0,0.011320754716981133,0,"['text', 'person', 'human', 'word', 'handwriting', 'white', 'board']",0.04061192,0.040002566,0.27372858,0.04000215,0.6056548
116,https://www.instagram.com/p/CVU93bjNhn5/,0,19,"How can we show better support to the little ones by making them feel heard?
We hope you have been following our campaign this month, where we highlighted the importance of reaching out, showing support & being empathetic towards their feelings.

May it serve as a reminder to everyone to always hear our children’s voices #intheirownwords 😊 

At Children’s Society, we strive to hear our children’s voices and use it to guide the work we do in bringing relief and happiness to children in need.
We offer an array of programmes & services to provide care and guidance to vulnerable children, youth & families in need.

Please support our work.
Donate generously at bit.ly/lkj-cd or click the link in our bio to make a positive impact on the lives of our beneficiaries.

#childrensday2021 #fundraising #charity #event #givingback #donatetoday","['Poster', 'Advertisement', 'Person', 'Human', 'Flyer', 'Brochure', 'Paper', 'Suit', 'Clothing', 'Coat', 'Overcoat', 'Apparel', 'Face']",poster advertisement person human flyer brochure paper suit clothing coat overcoat apparel face,0.035849056603773584,0.0,0.014339622641509434,0,"['poster', 'advertisement', 'person', 'human', 'flyer', 'brochure', 'paper', 'suit', 'clothing', 'coat', 'overcoat', 'apparel', 'face']",0.018182058,0.26759452,0.4727556,0.22328486,0.018182974
117,https://www.instagram.com/p/CVT5RLaltTV/,1,37,"新加坡儿童会副主席何乃殷在近日的《联合早报》专访中谈及新生儿科专业及儿童受虐及被忽略课题，也对教育制度、家长和育儿之道表达看法。

In an interview with @zaobaosg, Deputy Chairman of Singapore Children’s Society Prof Ho Lai Yun shared more about the works of neonatology and advocated the importance of child abuse and neglect prevention. He also shared his views on the education system and parenting in Singapore.
 
🔗 Link in bio to read more.",['Text'],text,0.06981132075471698,0.03333333333333333,0.047924528301886794,1,['text'],0.10000013,0.10000014,0.101454444,0.10000065,0.5985446
118,https://www.instagram.com/p/CVPoUerqaEH/,0,25,"We hear children share the issues they face #intheirownwords and know that some may choose not to reach out to adults for support due to bad past experiences. Being more attuned to our children’s thoughts and feelings is the first step to build trust with them.
 
For this Children’s Day Special edition of #TipsFromTheExperts, let us hear from Grace and Mei Yi from Community Services & Programmes @ Children’s Society as they share more on how we can do so.
 
#hearourchildren #childrensday2021 #sgchildrensociety","['Text', 'Plot']",text plot,0.04716981132075472,0.0,0.01886792452830189,0,"['text', 'plot']",0.06666739,0.06666749,0.06707567,0.06666748,0.732922
119,https://www.instagram.com/p/CVKWHvfM7bX/,0,11,"#InTheirOwnWords: When some children encountered challenges, they were unable to seek help from adults or peers in their social network due to various reasons, such as having unhealthy parent-child interactions and negative experiences with help seeking.

How can we as adults build trust with children and be there for them when they need us? 

#hearourchildren #childrensday2021 #sgchildrensociety","['Advertisement', 'Poster', 'Flyer', 'Brochure', 'Paper']",advertisement poster flyer brochure paper,0.020754716981132074,0.0,0.00830188679245283,0,"['advertisement', 'poster', 'flyer', 'brochure', 'paper']",0.033333384,0.03333339,0.86666644,0.03333338,0.033333384
120,https://www.instagram.com/p/CVC5RsbBAdO/,0,36,"Our annual fundraising project Donation Draw is BACK! 🎁🎉
We will be bringing to you a new digital sales platform this year so do keep a look out next week! 

But! If you still prefer to purchase the physical donation draw tickets, you can do so at bit.ly/ddw2021-info or click the link in our bio. The Donation Draw tickets are selling at $3 per ticket & $30 per booklet. You can further support us by consigning some booklets to help sell tickets to your family + friends too!

Do check out our website for the attractive prizes that you can stand to win!

Oh and have you seen the Donation Draw posters at these Food Centres?
•  People's Park Food Centre
•  Geylang East Market & Food Centre
•  Marine Parade Central Market & Food Centre
We are happy to partner with Heartland Pays It Forward, an initiative jointly organised by NVPC’s Company of Good and The Federation of Merchant Associations Singapore.

All proceeds from #donationdraw2021 will be channelled towards the programmes and services we run for our beneficiaries.

For more information, please contact
Ms Cheryln Ang or Mr John Tay at 6273 2010 or email at cang@childrensociety.org.sg or kjtay@childrensociety.org.sg

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday #CityofGood #CompanyofGood #PayItForward","['Person', 'Human', 'Market', 'Shelf', 'Shop', 'Food']",person human market shelf shop food,0.06792452830188679,0.0,0.027169811320754716,0,"['person', 'human', 'market', 'shelf', 'shop', 'food']",0.06686876,0.3996584,0.066667855,0.06666833,0.40013668
121,https://www.instagram.com/p/CVC5RsbBAdO/,0,36,"Our annual fundraising project Donation Draw is BACK! 🎁🎉
We will be bringing to you a new digital sales platform this year so do keep a look out next week! 

But! If you still prefer to purchase the physical donation draw tickets, you can do so at bit.ly/ddw2021-info or click the link in our bio. The Donation Draw tickets are selling at $3 per ticket & $30 per booklet. You can further support us by consigning some booklets to help sell tickets to your family + friends too!

Do check out our website for the attractive prizes that you can stand to win!

Oh and have you seen the Donation Draw posters at these Food Centres?
•  People's Park Food Centre
•  Geylang East Market & Food Centre
•  Marine Parade Central Market & Food Centre
We are happy to partner with Heartland Pays It Forward, an initiative jointly organised by NVPC’s Company of Good and The Federation of Merchant Associations Singapore.

All proceeds from #donationdraw2021 will be channelled towards the programmes and services we run for our beneficiaries.

For more information, please contact
Ms Cheryln Ang or Mr John Tay at 6273 2010 or email at cang@childrensociety.org.sg or kjtay@childrensociety.org.sg

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday #CityofGood #CompanyofGood #PayItForward","['Flyer', 'Brochure', 'Poster', 'Advertisement', 'Paper', 'Market', 'Text', 'Supermarket', 'Grocery Store', 'Shop']",flyer brochure poster advertisement paper market text supermarket grocery store shop,0.06792452830188679,0.0,0.027169811320754716,0,"['flyer', 'brochure', 'poster', 'advertisement', 'paper', 'market', 'text', 'supermarket', 'grocery', 'store', 'shop']",0.028571475,0.028571483,0.88535756,0.028571526,0.028927933
122,https://www.instagram.com/p/CVC5RsbBAdO/,0,36,"Our annual fundraising project Donation Draw is BACK! 🎁🎉
We will be bringing to you a new digital sales platform this year so do keep a look out next week! 

But! If you still prefer to purchase the physical donation draw tickets, you can do so at bit.ly/ddw2021-info or click the link in our bio. The Donation Draw tickets are selling at $3 per ticket & $30 per booklet. You can further support us by consigning some booklets to help sell tickets to your family + friends too!

Do check out our website for the attractive prizes that you can stand to win!

Oh and have you seen the Donation Draw posters at these Food Centres?
•  People's Park Food Centre
•  Geylang East Market & Food Centre
•  Marine Parade Central Market & Food Centre
We are happy to partner with Heartland Pays It Forward, an initiative jointly organised by NVPC’s Company of Good and The Federation of Merchant Associations Singapore.

All proceeds from #donationdraw2021 will be channelled towards the programmes and services we run for our beneficiaries.

For more information, please contact
Ms Cheryln Ang or Mr John Tay at 6273 2010 or email at cang@childrensociety.org.sg or kjtay@childrensociety.org.sg

#donationdraw2021 #fundraising #charity #event #givingback #donatetoday #CityofGood #CompanyofGood #PayItForward",['Text'],text,0.06792452830188679,0.0,0.027169811320754716,0,['text'],0.10000013,0.10000014,0.10147303,0.10000065,0.598526
123,https://www.instagram.com/p/CVAh4efjnbv/,0,10,"‘Do you think anyone deserves to be bullied?’

🙋 ‘I don’t think anyone deserves to be bullied as everyone deserves to be happy’. 

🔊 Sound on to hear our children share their thoughts on the topic of bullying #intheirownwords. 

#hearourchildren #childrensday2021 #bullyfreesg #sgchildrensociety",['Plot'],plot,0.018867924528301886,0.0,0.007547169811320755,0,['plot'],0.10000228,0.1000026,0.10000153,0.10000208,0.5999915
124,https://www.instagram.com/p/CU99DDIjMF6/,0,7,"An immediate response is necessary to stop and manage bullying. Hear from our children on how they would react to bullying incidents. 

🔊 Sound on to hear them #intheirownwords! 

#hearourchildren #childrensday2021 #bullyfreesg #sgchildrensociety",['Text'],text,0.013207547169811321,0.0,0.005283018867924529,0,['text'],0.10000013,0.10000014,0.10151631,0.10000065,0.5984827
125,https://www.instagram.com/p/CU7YTghr9E2/,0,13,"From the analysis of our Tinkle Friend chats last year, we observed that some children may have been experiencing verbal and relational bullying. 

Everyone can play a part in fostering a Bully-Free environment. We invited children to share their thoughts on this topic. 

🔊 Sound on to hear them #intheirownwords on what bullying means to them. 

#hearourchildren #childrensday2021 #bullyfreesg #sgchildrensociety","['Text', 'Plot', 'Number', 'Symbol']",text plot number symbol,0.024528301886792454,0.0,0.009811320754716982,0,"['text', 'plot', 'number', 'symbol']",0.04000044,0.04000049,0.04010971,0.040000442,0.83988893
126,https://www.instagram.com/p/CU4zcJsrtn-/,0,13,"Among the challenges children were facing that were not related to the pandemic, suspected bullying was one of them. Some children shared their experiences with Tinkle Friend last year #intheirownwords. 

#hearourchildren #childrensday2021 #sgchildrensociety","['Text', 'Person', 'Human']",text person human,0.024528301886792454,0.0,0.009811320754716982,0,"['text', 'person', 'human']",0.100000136,0.10000015,0.10145328,0.10000066,0.5985458
127,https://www.instagram.com/p/CUw3WTXMsK-/,0,38,"Do we really hear our children?
This Children’s Day, as we celebrate the little ones amongst us with fun & cheer, we wanted to also highlight the importance of making them feel heard.

At Children’s Society, we strive to hear our children’s voices #intheirownwords through our services and use it to guide the work that we do to bring relief and happiness to children in need.

We offer an array of programmes & services to reach out to children, like the Bully-Free Programme & Tinkle Friend just to name a few.

Every donation you make matters in supporting us while we continue to evolve to meet the changing needs of the children.

Visit bit.ly/lkj-cd or click the link in our bio to donate and find out more about our campaign.

Continue to spread a little kindness & lots of joy this Children’s Day!
#childrensday2021 #fundraising #charity #event #givingback #donatetoday","['Poster', 'Advertisement', 'Flyer', 'Brochure', 'Paper']",poster advertisement flyer brochure paper,0.07169811320754717,0.0,0.028679245283018868,0,"['poster', 'advertisement', 'flyer', 'brochure', 'paper']",0.033333384,0.03333339,0.86666644,0.03333338,0.033333384
128,https://www.instagram.com/p/CUt99nxlJLi/,0,10,"Have you ever found yourself getting depressed too often?

Jeremy Heng, Clinical Psychologist at Singapore Children's Society shares in our Tips from the Expert series on how we can manage these feelings. #tipsfromtheexpert #positivethinking","['Arm', 'Hand']",arm hand,0.018867924528301886,0.0,0.007547169811320755,0,"['arm', 'hand']",0.10000306,0.10000348,0.10059871,0.10000286,0.5993919
129,https://www.instagram.com/p/CUrvcAfANFC/,0,15,"With the measures and protocols in place to curb the spread of COVID-19, children may not be able to see their friends as frequently as they wish to. Here are some ideas and activities for them to do together with their friends albeit being physically apart.

#intheirownwords #hearourchildren #childrensday2021 #sgchildrensociety","['Person', 'Human', 'Sitting', 'Text']",person human sitting text,0.02830188679245283,0.0,0.011320754716981133,0,"['person', 'human', 'sitting', 'text']",0.39787632,0.06871524,0.067620724,0.06666793,0.39911976
130,https://www.instagram.com/p/CUrvcAfANFC/,0,15,"With the measures and protocols in place to curb the spread of COVID-19, children may not be able to see their friends as frequently as they wish to. Here are some ideas and activities for them to do together with their friends albeit being physically apart.

#intheirownwords #hearourchildren #childrensday2021 #sgchildrensociety","['Text', 'Label', 'Flyer', 'Brochure', 'Paper', 'Advertisement', 'Poster', 'Page']",text label flyer brochure paper advertisement poster page,0.02830188679245283,0.0,0.011320754716981133,0,"['text', 'label', 'flyer', 'brochure', 'paper', 'advertisement', 'poster', 'page']",0.022222454,0.022222482,0.9104634,0.022222463,0.022869248
131,https://www.instagram.com/p/CUrvcAfANFC/,0,15,"With the measures and protocols in place to curb the spread of COVID-19, children may not be able to see their friends as frequently as they wish to. Here are some ideas and activities for them to do together with their friends albeit being physically apart.

#intheirownwords #hearourchildren #childrensday2021 #sgchildrensociety","['Text', 'Calendar', 'Flyer', 'Advertisement', 'Paper', 'Poster', 'Brochure', 'Person', 'Human']",text calendar flyer advertisement paper poster brochure person human,0.02830188679245283,0.0,0.011320754716981133,0,"['text', 'calendar', 'flyer', 'advertisement', 'paper', 'poster', 'brochure', 'person', 'human']",0.028571475,0.028571483,0.8853518,0.028571526,0.028933736
132,https://www.instagram.com/p/CUrvcAfANFC/,0,15,"With the measures and protocols in place to curb the spread of COVID-19, children may not be able to see their friends as frequently as they wish to. Here are some ideas and activities for them to do together with their friends albeit being physically apart.

#intheirownwords #hearourchildren #childrensday2021 #sgchildrensociety","['Sitting', 'Person', 'Human', 'Video Gaming']",sitting person human video gaming,0.02830188679245283,0.0,0.011320754716981133,0,"['sitting', 'person', 'human', 'video', 'gaming']",0.5969764,0.103020236,0.100000836,0.10000118,0.10000135
